order_id,order_date,ship_date,category,product_name,sales,quantity,profit,country,city,state
CA-2014-133249,2014-07-09,2014-07-12,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,62.74,United States,Pico Rivera,California
US-2012-103471,2012-12-24,2012-12-28,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.06,7,-786.74,United States,Colorado Springs,Colorado
US-2011-157021,2011-04-01,2011-04-06,Labels,Avery 490,29.6,2,14.8,United States,Vallejo,California
CA-2012-120362,2012-09-14,2012-09-19,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,118.66,United States,Provo,Utah
CA-2011-126361,2011-08-04,2011-08-09,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,305.13,United States,Pleasant Grove,Utah
US-2013-122245,2013-09-26,2013-10-01,Tables,Bevis Boat-Shaped Conference Table,393.16,3,-204.45,United States,Phoenix,Arizona
CA-2014-115994,2014-01-29,2014-02-01,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,26.4,United States,Costa Mesa,California
CA-2012-124800,2012-09-26,2012-09-30,Paper,Petty Cash Envelope,86.27,4,31.27,United States,Mesa,Arizona
US-2012-164448,2012-10-31,2012-11-04,Binders,Prestige Round Ring Binders,9.73,2,3.28,United States,Salinas,California
US-2013-153129,2013-12-27,2013-12-31,Paper,Strathmore Photo Mount Cards,33.9,5,15.59,United States,Seattle,Washington
CA-2014-128160,2014-12-20,2014-12-25,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.67,2,11.46,United States,San Francisco,California
CA-2012-166135,2012-10-01,2012-10-06,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.42,4,17.43,United States,Aurora,Colorado
CA-2012-145821,2012-05-01,2012-05-07,Phones,OtterBox Defender Series Case - iPhone 5c,88.75,3,11.09,United States,Los Angeles,California
US-2012-160150,2012-07-19,2012-07-20,Binders,Wilson Jones DublLock D-Ring Binders,2.02,1,-1.35,United States,Phoenix,Arizona
CA-2012-119907,2012-12-01,2012-12-08,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42,2,19.4,United States,Seattle,Washington
CA-2011-151708,2011-08-08,2011-08-14,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.38,4,-3.03,United States,Glendale,Arizona
CA-2014-164959,2014-07-12,2014-07-16,Labels,Avery 482,8.67,3,4.07,United States,Los Angeles,California
CA-2014-121468,2014-11-20,2014-11-21,Phones,Square Credit Card Reader,31.97,4,2.4,United States,Westminster,California
US-2013-108455,2013-12-03,2013-12-09,Paper,Xerox 192,25.92,4,12.44,United States,San Francisco,California
US-2013-108098,2013-10-15,2013-10-19,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,30.09,United States,Seattle,Washington
CA-2012-140410,2012-11-03,2012-11-07,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.85,7,106.12,United States,Los Angeles,California
CA-2014-139661,2014-10-31,2014-11-04,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,3.66,United States,Vancouver,Washington
CA-2013-141586,2013-10-18,2013-10-21,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,6.58,United States,San Francisco,California
CA-2013-100468,2013-11-25,2013-12-02,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,3.35,United States,Los Angeles,California
CA-2012-153388,2012-08-01,2012-08-07,Art,Prang Dustless Chalk Sticks,6.72,4,3.36,United States,Los Angeles,California
CA-2014-103611,2014-09-13,2014-09-16,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,3.01,United States,Los Angeles,California
CA-2014-100384,2014-06-25,2014-07-02,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8,111.82,United States,Pomona,California
CA-2014-148446,2014-12-11,2014-12-15,Tables,Bretford Â“Just In TimeÂ” Height-Adjustable Multi-Task Work Tables,1669.6,4,116.87,United States,North Las Vegas,Nevada
CA-2011-111059,2011-02-04,2011-02-07,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,27.25,United States,Seattle,Washington
CA-2014-116204,2014-02-12,2014-02-15,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.34,7,7.73,United States,San Francisco,California
CA-2012-144806,2012-12-06,2012-12-11,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.11,6,48.95,United States,Tucson,Arizona
CA-2014-159884,2014-09-01,2014-09-06,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.74,1,0.81,United States,Tempe,Arizona
CA-2014-124086,2014-02-11,2014-02-15,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.98,2,16.8,United States,Laguna Niguel,California
CA-2011-107181,2011-02-05,2011-02-09,Binders,GBC Recycled Grain Textured Covers,82.9,3,29.01,United States,San Diego,California
CA-2013-159345,2013-06-18,2013-06-23,Paper,Xerox 1934,111.96,2,54.86,United States,San Diego,California
CA-2012-111507,2012-02-06,2012-02-13,Art,Newell 310,5.28,3,1.53,United States,Bellevue,Washington
CA-2012-112116,2012-03-16,2012-03-18,Tables,KI Adjustable-Height Table,171.96,2,44.71,United States,Seattle,Washington
CA-2013-126809,2013-04-10,2013-04-14,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.35,9,12.82,United States,Seattle,Washington
CA-2011-105172,2011-04-04,2011-04-09,Labels,Avery 518,18.9,6,9.07,United States,San Francisco,California
CA-2014-107293,2014-09-06,2014-09-07,Art,Newell 333,2.78,1,0.72,United States,Seattle,Washington
CA-2012-132101,2012-03-19,2012-03-25,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.58,3,39.69,United States,Seattle,Washington
US-2014-152002,2014-06-12,2014-06-12,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,60.26,United States,Los Angeles,California
US-2011-157385,2011-11-23,2011-11-25,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,-67.94,United States,Los Angeles,California
CA-2012-122826,2012-06-23,2012-06-25,Phones,Pyle PRT45 Retro HomeÂ Telephone,201.57,4,22.68,United States,Olympia,Washington
CA-2011-117317,2011-10-19,2011-10-19,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,6.59,United States,Los Angeles,California
US-2013-115819,2013-04-20,2013-04-25,Phones,PowerGen Dual USB Car Charger,39.96,5,12.99,United States,Los Angeles,California
CA-2011-156349,2011-05-26,2011-05-30,Bookcases,Sauder Inglewood Library Bookcases,290.67,2,27.36,United States,Los Angeles,California
CA-2014-138380,2014-12-22,2014-12-26,Storage,Letter Size Cart,1000.02,7,290.01,United States,Oakland,California
CA-2014-108560,2014-07-09,2014-07-16,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,99.23,United States,Kent,Washington
CA-2012-157084,2012-12-19,2012-12-24,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,84.5,United States,Los Angeles,California
CA-2011-168984,2011-11-26,2011-12-02,Paper,Xerox 2,15.55,3,5.44,United States,Tigard,Oregon
CA-2012-111829,2012-03-19,2012-03-20,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,349.34,United States,Seattle,Washington
CA-2011-135699,2011-08-29,2011-08-29,Paper,Xerox 1940,109.92,2,53.86,United States,San Francisco,California
US-2014-132444,2014-11-19,2014-11-22,Storage,Eldon Portable Mobile Manager,169.68,6,45.81,United States,Seattle,Washington
CA-2014-161809,2014-01-21,2014-01-27,Phones,RCA Visys Integrated PBX 8-Line Router,160.78,3,10.05,United States,Los Angeles,California
CA-2014-127285,2014-10-31,2014-11-07,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.75,3,27.74,United States,Seattle,Washington
CA-2013-107615,2013-03-23,2013-03-26,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,19.33,United States,North Las Vegas,Nevada
CA-2013-122728,2013-05-19,2013-05-25,Storage,Home/Office Personal File Carts,104.28,3,26.07,United States,San Francisco,California
US-2013-101497,2013-09-30,2013-10-02,Paper,Xerox 1887,18.97,1,9.11,United States,Los Angeles,California
CA-2013-147585,2013-11-08,2013-11-13,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,6.22,United States,San Francisco,California
CA-2012-148376,2012-12-27,2012-12-31,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,31.02,United States,Los Angeles,California
CA-2011-135657,2011-06-03,2011-06-07,Tables,KI Adjustable-Height Table,515.88,6,113.49,United States,Seattle,Washington
CA-2011-139857,2011-02-03,2011-02-07,Fasteners,Staples,12.35,5,5.8,United States,San Diego,California
CA-2013-106306,2013-03-09,2013-03-09,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.7,3,-7.11,United States,Glendale,Arizona
CA-2014-123491,2014-10-31,2014-11-06,Labels,Avery 500,43.86,6,20.61,United States,San Francisco,California
CA-2014-104003,2014-10-08,2014-10-14,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.67,2,-14.48,United States,San Francisco,California
CA-2012-130204,2012-09-03,2012-09-09,Storage,Sterilite Officeware Hinged File Box,31.44,3,8.49,United States,San Francisco,California
CA-2011-110527,2011-08-09,2011-08-16,Labels,Avery 494,20.88,8,9.6,United States,San Diego,California
CA-2014-168837,2014-10-15,2014-10-18,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,3.69,United States,Oakland,California
CA-2014-116715,2014-12-03,2014-12-06,Storage,"Fellowes Mobile File Cart, Black",559.62,9,151.1,United States,San Francisco,California
CA-2012-130785,2012-09-05,2012-09-09,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.33,4,-4.84,United States,San Diego,California
CA-2012-105347,2012-11-24,2012-11-28,Paper,Xerox 1919,368.91,9,180.77,United States,Los Angeles,California
CA-2013-100965,2013-07-08,2013-07-12,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,73.32,United States,San Jose,California
CA-2013-149461,2013-11-14,2013-11-20,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,1.5,United States,Auburn,Washington
US-2013-116729,2013-12-26,2013-12-29,Phones,Samsung Galaxy Note 2,2575.94,7,257.59,United States,Los Angeles,California
CA-2012-131597,2012-09-14,2012-09-18,Tables,KI Conference Tables,170.14,3,-8.51,United States,Los Angeles,California
CA-2012-164833,2012-06-04,2012-06-04,Labels,Avery 501,7.38,2,3.47,United States,Seattle,Washington
CA-2012-125423,2012-12-13,2012-12-15,Labels,Avery 513,9.96,2,4.58,United States,Los Angeles,California
CA-2013-167507,2013-12-23,2013-12-29,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,-25.06,United States,Redmond,Oregon
US-2014-113852,2014-07-30,2014-08-03,Accessories,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,90.57,3,11.77,United States,Seattle,Washington
CA-2014-128370,2014-09-11,2014-09-11,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.35,3,27.18,United States,Los Angeles,California
CA-2011-114643,2011-06-13,2011-06-17,Art,Staples,14.52,3,4.79,United States,Los Angeles,California
US-2013-100839,2013-10-14,2013-10-18,Tables,Hon 5100 Series Wood Tables,727.45,5,-465.57,United States,Aurora,Colorado
CA-2014-118857,2014-04-16,2014-04-19,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5,70.72,United States,Henderson,Nevada
CA-2013-148201,2013-08-27,2013-08-30,Paper,Xerox 1931,6.48,1,3.11,United States,Seattle,Washington
CA-2011-116932,2011-07-21,2011-07-25,Art,Newell 334,99.2,5,25.79,United States,San Francisco,California
CA-2014-142888,2014-11-22,2014-11-26,Tables,Safco Drafting Table,70.98,1,20.58,United States,Spokane,Washington
CA-2014-118885,2014-12-30,2015-01-03,Chairs,"Global High-Back Leather Tilter, Burgundy",393.57,4,-44.28,United States,Los Angeles,California
CA-2013-147578,2013-04-23,2013-04-27,Furnishings,Ultra Door Pull Handle,31.56,3,10.41,United States,San Francisco,California
CA-2011-157623,2011-03-14,2011-03-18,Paper,Xerox 1972,10.56,2,4.75,United States,Huntington Beach,California
CA-2013-100083,2013-11-25,2013-11-30,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.78,1,7.74,United States,Medford,Oregon
CA-2012-109197,2012-12-31,2013-01-04,Binders,Ibico Hi-Tech Manual Binding System,487.98,2,152.5,United States,Missoula,Montana
CA-2014-167094,2014-10-22,2014-10-23,Paper,Xerox 218,5.18,1,1.81,United States,Springfield,Oregon
CA-2012-157959,2012-02-03,2012-02-04,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,41.08,United States,Los Angeles,California
CA-2013-105963,2013-11-16,2013-11-23,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,99.39,3,40.75,United States,Los Angeles,California
CA-2014-126865,2014-12-06,2014-12-08,Paper,Xerox 1960,92.94,3,41.82,United States,San Diego,California
CA-2014-102834,2014-03-10,2014-03-14,Accessories,Logitech Wireless Headset h800,199.98,2,69.99,United States,San Francisco,California
US-2013-139710,2013-06-10,2013-06-16,Phones,Avaya 4621SW VoIP phone,177.48,3,19.97,United States,Los Angeles,California
CA-2014-121538,2014-11-29,2014-12-02,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.77,2,31.07,United States,Denver,Colorado
US-2014-101539,2014-03-17,2014-03-19,Paper,Xerox 214,6.48,1,3.11,United States,Seattle,Washington
CA-2013-152121,2013-11-28,2013-11-30,Phones,Motorola Moto X,271.99,1,23.8,United States,Scottsdale,Arizona
CA-2014-101245,2014-11-28,2014-12-04,Paper,Tops White Computer Printout Paper,244.55,5,114.94,United States,San Francisco,California
CA-2012-141768,2012-05-25,2012-05-27,Furnishings,Ultra Door Push Plate,14.73,3,4.86,United States,San Francisco,California
CA-2013-112109,2013-07-09,2013-07-13,Binders,GBC Twin Loop Wire Binding Elements,19.97,2,-13.31,United States,Broomfield,Colorado
CA-2012-109939,2012-05-08,2012-05-12,Art,Newell 321,5.25,2,0.59,United States,Salem,Oregon
CA-2013-112669,2013-04-15,2013-04-15,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.54,4,105.02,United States,Glendale,Arizona
CA-2011-164721,2011-11-25,2011-11-27,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,93.06,United States,Brentwood,California
CA-2014-133648,2014-06-26,2014-07-03,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,26.64,United States,Springfield,Oregon
CA-2014-166128,2014-04-12,2014-04-19,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,21.99,United States,Pasadena,California
CA-2012-113110,2012-03-19,2012-03-23,Binders,GBC Imprintable Covers,17.57,2,6.37,United States,San Bernardino,California
US-2014-111241,2014-08-21,2014-08-23,Binders,GBC Recycled Regency Composition Covers,239.12,5,77.71,United States,Fresno,California
CA-2012-114237,2012-03-13,2012-03-15,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,39.75,United States,Seattle,Washington
CA-2013-113516,2013-09-09,2013-09-11,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.02,2,11.56,United States,Lancaster,California
CA-2012-119214,2012-01-23,2012-01-27,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,13.94,United States,Bozeman,Montana
CA-2012-122287,2012-06-18,2012-06-23,Paper,Xerox 1922,11.95,3,4.33,United States,Peoria,Arizona
CA-2012-104493,2012-10-02,2012-10-08,Binders,GBC Personal VeloBind Strips,57.5,6,20.13,United States,San Diego,California
CA-2011-106439,2011-10-31,2011-11-04,Fasteners,Staples,11.34,3,5.22,United States,Los Angeles,California
CA-2012-133452,2012-04-13,2012-04-19,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,69.99,United States,Pomona,California
US-2014-110996,2014-11-21,2014-11-26,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,-46.14,United States,Ontario,California
CA-2013-129693,2013-11-27,2013-12-03,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.31,2,2.56,United States,Seattle,Washington
CA-2014-122504,2014-11-08,2014-11-13,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,13.79,United States,Brentwood,California
CA-2011-131051,2011-12-01,2011-12-05,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,28.52,United States,San Francisco,California
CA-2012-120103,2012-12-24,2012-12-29,Paper,Computer Printout Paper with Letter-Trim Perforations,106.23,7,37.18,United States,Phoenix,Arizona
CA-2014-104647,2014-02-24,2014-03-02,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” x 11Â”",37.44,6,16.85,United States,Los Angeles,California
CA-2012-139290,2012-10-26,2012-10-30,Labels,Avery 507,5.76,2,2.65,United States,Rancho Cucamonga,California
CA-2012-149678,2012-04-13,2012-04-15,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.39,United States,Farmington,New Mexico
CA-2014-124401,2014-09-08,2014-09-13,Storage,Hanging Personal Folder File,37.68,3,2.36,United States,Portland,Oregon
US-2011-140116,2011-03-10,2011-03-17,Storage,Tennsco 6- and 18-Compartment Lockers,636.41,3,-15.91,United States,Denver,Colorado
CA-2011-123295,2011-07-18,2011-07-18,Chairs,Office Star - Ergonomically Designed Knee Chair,259.14,4,-25.91,United States,Tucson,Arizona
CA-2012-164882,2012-10-31,2012-10-31,Paper,Xerox 191,19.98,1,9.39,United States,Redlands,California
CA-2013-130267,2013-09-20,2013-09-24,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,73.54,United States,Stockton,California
CA-2014-155460,2014-04-14,2014-04-16,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,2.38,United States,Seattle,Washington
CA-2014-158246,2014-11-10,2014-11-12,Chairs,"Global Leather Task Chair, Black",215.98,3,-2.7,United States,Sunnyvale,California
CA-2011-141607,2011-12-12,2011-12-17,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,4.33,United States,Concord,California
CA-2013-111115,2013-07-26,2013-07-28,Fasteners,OIC Binder Clips,21.48,6,10.74,United States,Los Angeles,California
CA-2013-101938,2013-01-07,2013-01-12,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,10.03,United States,Oakland,California
CA-2014-166296,2014-03-14,2014-03-20,Paper,Multicolor Computer Printout Paper,314.55,3,150.98,United States,Manteca,California
CA-2011-152296,2011-08-01,2011-08-03,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.75,3,6.91,United States,San Francisco,California
